geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2327,-23.44397154,-46.57514975,sao paulo,SP
2328,-23.52129466,-46.57631834,sao paulo,SP
2329,-23.44798209,-46.5791299,sao paulo,SP
2330,-23.48641229,-46.61721101,sao paulo,SP
2331,-23.48295306,-46.61352984,sao paulo,SP
2332,-23.4847007,-46.62219244,sao paulo,SP
2333,-23.48350148,-46.62252783,sao paulo,SP
2334,-23.48386731,-46.6196987,sao paulo,SP
2335,-23.48340822,-46.61720716,sao paulo,SP
2336,-23.48162736,-46.61653929,sao paulo,SP
2337,-23.47915141,-46.61300765,sao paulo,SP
2338,-23.47527079,-46.61808454,sao paulo,SP
2339,-23.47780196,-46.61423835,sao paulo,SP
2340,-23.46134851,-46.61602262,sao paulo,SP
2341,-23.46903893,-46.6155193,sao paulo,SP
2342,-23.47398009,-46.61060892,sao paulo,SP
2343,-23.46872709,-46.60551413,sao paulo,SP
2344,-23.46935286,-46.61006611,sao paulo,SP
2345,-23.46862348,-46.61630164,sao paulo,SP
2346,-23.47200487,-46.60844051,sao paulo,SP
2347,-23.46248562,-46.60822697,sao paulo,SP
2348,-23.46039494,-46.61244257,sao paulo,SP
2349,-23.45918984,-46.603813,sao paulo,SP
2350,-23.4578796,-46.60236638,sao paulo,SP
2351,-23.45544884,-46.59975295,sao paulo,SP
2352,-23.45468213,-46.5964293,sao paulo,SP
2353,-23.45274884,-46.60552202,sao paulo,SP
2354,-23.45481599,-46.60408467,sao paulo,SP
2355,-23.45460755,-46.61162124,sao paulo,SP
2356,-23.45138648,-46.61164467,sao paulo,SP
2357,-23.44686468,-46.61444099,sao paulo,SP
2358,-23.44843718,-46.60868153,sao paulo,SP
2359,-23.44565749,-46.61972975,sao paulo,SP
2360,-23.43693267,-46.57802995,sao paulo,SP
2361,-23.43653226,-46.58190737,sao paulo,SP
2362,-23.43479064,-46.5716475,sao paulo,SP
2363,-23.43246821,-46.5764746,sao paulo,SP
2364,-23.43434317,-46.58109006,sao paulo,SP
2365,-23.4337047,-46.5849,sao paulo,SP
2366,-23.43948434,-46.59159598,sao paulo,SP
2367,-23.42071182,-46.59001221,sao paulo,SP
2368,-23.40246071,-46.57923693,sao paulo,SP
2370,-23.46315867,-46.62114362,sao paulo,SP
2371,-23.45898147,-46.61859466,sao paulo,SP
2372,-23.45973269,-46.62452278,sao paulo,SP
2373,-23.4552391,-46.61729717,sao paulo,SP
2374,-23.45571751,-46.62057718,sao paulo,SP
2375,-23.45393758,-46.62483293,sao paulo,SP
2376,-23.45783065,-46.62822438,sao paulo,SP
2377,-23.45658421,-46.63195211,sao paulo,SP
2378,-23.45256881,-46.6294031,sao paulo,SP
2401,-23.49364414,-46.62617258,sao paulo,SP
2402,-23.48740738,-46.62658905,sao paulo,SP
2403,-23.49368979,-46.62826755,sao paulo,SP
2404,-23.49146352,-46.6288605,sao paulo,SP
2405,-23.49026363,-46.63322417,sao paulo,SP
2406,-23.48799769,-46.63048872,sao paulo,SP
2407,-23.48535959,-46.62428398,sao paulo,SP
2408,-23.48294303,-46.62752131,sao paulo,SP
2409,-23.47924069,-46.62555938,sao paulo,SP
2410,-23.47584199,-46.62335235,sao paulo,SP
2411,-23.47416102,-46.62516585,sao paulo,SP
2413,-23.48613597,-46.64040972,sao paulo,SP
2415,-23.47109624,-46.6309774,sao paulo,SP
2416,-23.47897689,-46.6270735,sao paulo,SP
2417,-23.47774498,-46.63043288,sao paulo,SP
2418,-23.47037634,-46.62881197,sao paulo,SP
2419,-23.47720635,-46.64009675,sao paulo,SP
2420,-23.47312707,-46.63734175,sao paulo,SP
2421,-23.47354218,-46.63169095,sao paulo,SP
2422,-23.47079223,-46.63750339,sao paulo,SP
2423,-23.4680135,-46.63355473,sao paulo,SP
2430,-23.48229562,-46.64725788,sao paulo,SP
2431,-23.48715727,-46.63645061,sao paulo,SP
2432,-23.48584087,-46.6353051,sao paulo,SP
2433,-23.48189818,-46.63624845,sao paulo,SP
2434,-23.483301,-46.63954952,sao paulo,SP
2435,-23.48018497,-46.64212653,sao paulo,SP
2436,-23.47992767,-46.63698764,sao paulo,SP
2440,-23.47796899,-46.64873563,sao paulo,SP
2441,-23.4730199,-46.64124863,sao paulo,SP
2442,-23.47312629,-46.64367529,sao paulo,SP
2443,-23.47285236,-46.64749129,sao paulo,SP
2450,-23.49917229,-46.63758926,sao paulo,SP
2451,-23.49906784,-46.64201797,sao paulo,SP
2452,-23.50122949,-46.64428232,sao paulo,SP
2460,-23.4911403,-46.63725496,sao paulo,SP
2461,-23.49247916,-46.63905623,sao paulo,SP
2462,-23.49197768,-46.64169701,sao paulo,SP
2463,-23.4879097,-46.64499406,sao paulo,SP
2464,-23.49016169,-46.65069673,sao paulo,SP
2465,-23.48061657,-46.6580115,sao paulo,SP
2466,-23.49523822,-46.64262323,sao paulo,SP
2467,-23.49132151,-46.64659063,sao paulo,SP
2468,-23.48808868,-46.64928474,sao paulo,SP
2469,-23.485482,-46.64381605,sao paulo,SP
2470,-23.48485715,-46.64938032,sao paulo,SP
2471,-23.48160418,-46.65238418,sao paulo,SP
2472,-23.47624364,-46.6551733,sao paulo,SP
2473,-23.47774205,-46.65162929,sao paulo,SP
2474,-23.47747537,-46.65706215,sao paulo,SP
2475,-23.48105908,-46.64630746,sao paulo,SP
2478,-23.47745355,-46.65968328,sao paulo,SP
2479,-23.47487986,-46.6560663,sao paulo,SP
2501,-23.51491229,-46.66118358,sao paulo,SP
2508,-23.50984807,-46.66369014,sao paulo,SP
2510,-23.51370739,-46.65240436,sao paulo,SP
2511,-23.50996179,-46.65233489,sao paulo,SP
2512,-23.51390175,-46.6589727,sao paulo,SP
2513,-23.51398786,-46.65575649,sao paulo,SP
2514,-23.51069812,-46.65449774,sao paulo,SP
2515,-23.51018662,-46.6586844,sao paulo,SP
2516,-23.50835424,-46.65964677,sao paulo,SP
2517,-23.50741197,-46.66405253,sao paulo,SP
2518,-23.50984807,-46.66543259,sao paulo,SP
2519,-23.50233052,-46.65835292,sao paulo,SP
2520,-23.50284477,-46.65309249,sao paulo,SP
2521,-23.50392322,-46.66499888,sao paulo,SP
2522,-23.50375048,-46.65932762,sao paulo,SP
2523,-23.50541143,-46.65540039,sao paulo,SP
2524,-23.50251149,-46.65043287,sao paulo,SP
2525,-23.50303287,-46.64786106,sao paulo,SP
2526,-23.50286603,-46.64741159,sao paulo,SP
2530,-23.50098416,-46.66086111,sao paulo,SP
2531,-23.50190394,-46.65286357,sao paulo,SP
2532,-23.50032993,-46.65447312,sao paulo,SP
2533,-23.49651898,-46.65612993,sao paulo,SP
2534,-23.49648892,-46.65325632,sao paulo,SP
2535,-23.49764613,-46.64891015,sao paulo,SP
2536,-23.49525948,-46.64773085,sao paulo,SP
2537,-23.49065286,-46.6534507,sao paulo,SP
2538,-23.49932434,-46.65386161,sao paulo,SP
2539,-23.49456697,-46.65851673,sao paulo,SP
2540,-23.48894645,-46.65602736,sao paulo,SP
2541,-23.48596885,-46.65540866,sao paulo,SP
2542,-23.4861054,-46.65878015,sao paulo,SP
2543,-23.48300907,-46.66091295,sao paulo,SP
2544,-23.48922198,-46.66064225,sao paulo,SP
2545,-23.49315939,-46.66218286,sao paulo,SP
2546,-23.50338102,-46.6673112,sao paulo,SP
2550,-23.50557036,-46.67149064,sao paulo,SP
2551,-23.50286788,-46.66973732,sao paulo,SP
2552,-23.49725187,-46.663353,sao paulo,SP
2553,-23.49920949,-46.66598187,sao paulo,SP
2554,-23.49910684,-46.66753769,sao paulo,SP
2555,-23.4942485,-46.66654467,sao paulo,SP
2556,-23.49753519,-46.66925858,sao paulo,SP
2557,-23.49847399,-46.67254069,sao paulo,SP
2558,-23.49591712,-46.67508487,sao paulo,SP
2559,-23.49303027,-46.67374113,sao paulo,SP
2560,-23.49467806,-46.67132681,sao paulo,SP
2561,-23.49269545,-46.67506316,sao paulo,SP
2562,-23.48595258,-46.67394942,sao paulo,SP
2563,-23.49012285,-46.67081113,sao paulo,SP
2564,-23.48795039,-46.66898401,sao paulo,SP
2565,-23.48644049,-46.66821484,sao paulo,SP
2566,-23.48284339,-46.66897393,sao paulo,SP
2567,-23.48067271,-46.668555,sao paulo,SP
2577,-23.48818295,-46.67890394,sao paulo,SP
2598,-23.51285765,-46.67101189,sao paulo,SP
2610,-23.47709973,-46.66438408,sao paulo,SP
2611,-23.46658982,-46.63928172,sao paulo,SP
2612,-23.47218701,-46.66375192,sao paulo,SP
2613,-23.47358362,-46.66054275,sao paulo,SP
2614,-23.47269551,-46.65670476,sao paulo,SP
2615,-23.47163506,-46.65362207,sao paulo,SP
2616,-23.46802341,-46.65468132,sao paulo,SP
2617,-23.46640154,-46.65869529,sao paulo,SP
2618,-23.46753401,-46.650783,sao paulo,SP
2630,-23.46379061,-46.64075056,sao paulo,SP
2631,-23.45914531,-46.6466949,sao paulo,SP
2632,-23.46296691,-46.64955085,sao paulo,SP
2633,-23.46085584,-46.65196258,sao paulo,SP
2634,-23.45690458,-46.6497642,sao paulo,SP
2635,-23.45677586,-46.64405271,sao paulo,SP
2636,-23.45234606,-46.64477243,sao paulo,SP
2637,-23.45482668,-46.64880192,sao paulo,SP
2643,-23.46809878,-46.65037805,sao paulo,SP
2649,-23.46063151,-46.66260775,sao paulo,SP
2650,-23.46200342,-46.65631959,sao paulo,SP
2651,-23.46077746,-46.6586661,sao paulo,SP
2652,-23.45729724,-46.65683202,sao paulo,SP
2653,-23.45343176,-46.65837495,são paulo,SP
2670,-23.46640552,-46.66478385,sao paulo,SP
2671,-23.46806613,-46.66436133,sao paulo,SP
2672,-23.46115646,-46.6659266,sao paulo,SP
2673,-23.46601974,-46.6689142,sao paulo,SP
2674,-23.46049247,-46.66810763,sao paulo,SP
2675,-23.45641753,-46.67030125,sao paulo,SP
2676,-23.45650011,-46.67115467,sao paulo,SP
2677,-23.45432195,-46.66553613,sao paulo,SP
2678,-23.45469552,-46.66152656,sao paulo,SP
2679,-23.45710549,-46.66476559,sao paulo,SP
2680,-23.45079727,-46.67384943,sao paulo,SP
2701,-23.51311893,-46.67526619,sao paulo,SP
2710,-23.50751688,-46.67373228,sao paulo,SP
2712,-23.50506603,-46.67707049,sao paulo,SP
2713,-23.50663876,-46.68463484,sao paulo,SP
2714,-23.50659798,-46.68776642,sao paulo,SP
2715,-23.50398828,-46.67998932,sao paulo,SP
2716,-23.49289905,-46.68428496,sao paulo,SP
2717,-23.49232106,-46.68519202,sao paulo,SP
2720,-23.49420546,-46.67359346,sao paulo,SP
2721,-23.5001353,-46.67515803,sao paulo,SP
2722,-23.5009255,-46.67760032,sao paulo,SP
2723,-23.50001575,-46.67995345,sao paulo,SP
2724,-23.49728849,-46.68162943,sao paulo,SP
2725,-23.50025403,-46.68274113,sao paulo,SP
2726,-23.49949537,-46.68721105,sao paulo,SP
2727,-23.49681337,-46.68607209,sao paulo,SP
2728,-23.49581545,-46.68836539,sao paulo,SP
2729,-23.50322334,-46.69010865,sao paulo,SP
2730,-23.49796025,-46.69062822,sao paulo,SP
2731,-23.49876861,-46.69245723,sao paulo,SP
2732,-23.49847631,-46.69549342,sao paulo,SP
2733,-23.49504851,-46.69519275,sao paulo,SP
2734,-23.49099687,-46.69465563,sao paulo,SP
2735,-23.49275954,-46.69382278,sao paulo,SP
2736,-23.49015298,-46.69092062,sao paulo,SP
2737,-23.48748475,-46.6903432,sao paulo,SP
2738,-23.4915952,-46.68911206,sao paulo,SP
2739,-23.47871554,-46.68253674,sao paulo,SP
2750,-23.49348648,-46.67966479,sao paulo,SP
2751,-23.49103724,-46.68182117,sao paulo,SP
2752,-23.49438477,-46.68261163,sao paulo,SP
2753,-23.49043235,-46.68435575,sao paulo,SP
2754,-23.4903073,-46.67775813,sao paulo,SP
2755,-23.48789441,-46.67942678,sao paulo,SP
2756,-23.48622714,-46.6772014,sao paulo,SP
2757,-23.48629275,-46.68562474,sao paulo,SP
2758,-23.48452657,-46.68429034,sao paulo,SP
2759,-23.48323109,-46.68186103,sao paulo,SP
2760,-23.4807866,-46.6813625,sao paulo,SP
2762,-23.48257447,-46.67512937,sao paulo,SP
2763,-23.47858873,-46.67583536,sao paulo,SP
2764,-23.47988929,-46.67754217,sao paulo,SP
2765,-23.47672249,-46.67409687,sao paulo,SP
2801,-23.4848551,-46.70008893,sao paulo,SP
2802,-23.48401549,-46.69528157,sao paulo,SP
2803,-23.48685501,-46.69370046,sao paulo,SP
2804,-23.48401835,-46.69810606,sao paulo,SP
2805,-23.47891931,-46.69750484,sao paulo,SP
2806,-23.47391982,-46.69871385,sao paulo,SP
2807,-23.47210511,-46.70065574,sao paulo,SP
2808,-23.46845906,-46.70251594,sao paulo,SP
2809,-23.47182772,-46.70412649,sao paulo,SP
2810,-23.45105479,-46.71464737,sao paulo,SP
2811,-23.47600345,-46.70289102,sao paulo,SP
2812,-23.45961451,-46.71301732,sao paulo,SP
2813,-23.45122582,-46.71217253,sao paulo,SP
2814,-23.45822335,-46.70809432,sao paulo,SP
2815,-23.44474803,-46.71467287,sao paulo,SP
2816,-23.46148605,-46.7060525,sao paulo,SP
2817,-23.4633145,-46.7024012,sao paulo,SP
2820,-23.44878059,-46.71001394,sao paulo,SP
2829,-23.49505725,-46.70260061,sao paulo,SP
2831,-23.47842441,-46.69145192,sao paulo,SP
2832,-23.48116157,-46.69377777,sao paulo,SP
2833,-23.47804549,-46.69287328,sao paulo,SP
2834,-23.47597697,-46.69214385,sao paulo,SP
2835,-23.47118101,-46.6946028,sao paulo,SP
2836,-23.47260965,-46.69670126,sao paulo,SP
2837,-23.46396805,-46.69986819,sao paulo,SP
2839,-23.47734964,-46.68311699,sao paulo,SP
2840,-23.48181828,-46.68970044,sao paulo,SP
2841,-23.48028735,-46.68643986,sao paulo,SP
2842,-23.47371364,-46.6874612,sao paulo,SP
2844,-23.47167462,-46.68779325,sao paulo,SP
2845,-23.46830376,-46.69248706,sao paulo,SP
2846,-23.46249956,-46.6982241,sao paulo,SP
2847,-23.4645005,-46.69262391,sao paulo,SP
2848,-23.46339966,-46.68984957,sao paulo,SP
2849,-23.46352666,-46.68687865,sao paulo,SP
2850,-23.46428846,-46.68339279,sao paulo,SP
2851,-23.45985063,-46.69164824,sao paulo,SP
2853,-23.45703618,-46.69508477,sao paulo,SP
2854,-23.45720166,-46.69755471,sao paulo,SP
2855,-23.45656495,-46.70076467,sao paulo,SP
2856,-23.45393654,-46.69275181,sao paulo,SP
2857,-23.65543303,-46.74925299,sao paulo,SP
2858,-23.44690697,-46.70140133,sao paulo,SP
2859,-23.44306691,-46.708175,sao paulo,SP
2860,-23.46320242,-46.6819806,sao paulo,SP
2861,-23.47020781,-46.67165343,sao paulo,SP
2862,-23.4748881,-46.68013231,sao paulo,SP
2863,-23.47384615,-46.67484094,sao paulo,SP
2864,-23.47239681,-46.68201036,sao paulo,SP
2865,-23.47432155,-46.67684203,sao paulo,SP
2866,-23.4676701,-46.68033918,sao paulo,SP
2867,-23.46955565,-46.68359943,sao paulo,SP
2870,-23.46094203,-46.67747971,sao paulo,SP
2871,-23.4621508,-46.675071,sao paulo,SP
2872,-23.46254571,-46.67155725,sao paulo,SP
2873,-23.45675283,-46.68219862,sao paulo,SP
2874,-23.4566034,-46.67761252,sao paulo,SP
2875,-23.4614537,-46.68214381,sao paulo,SP
2876,-23.44791007,-46.69799138,sao paulo,SP
2877,-23.45126297,-46.68031633,sao paulo,SP
2878,-23.452132,-46.68608406,sao paulo,SP
2879,-23.44916479,-46.69791127,sao paulo,SP
2880,-23.46666164,-46.67227644,sao paulo,SP
2881,-23.46681741,-46.67523459,sao paulo,SP
2882,-23.46987825,-46.6675883,sao paulo,SP
2883,-23.43980377,-46.7155356,sao paulo,SP
2888,-23.46593153,-46.67485349,sao paulo,SP
2908,-23.50201415,-46.70019373,sao paulo,SP
2909,-23.50713262,-46.69891026,sao paulo,SP
2910,-23.50505834,-46.70052834,sao paulo,SP
2911,-23.50389301,-46.7032136,sao paulo,SP
2912,-23.50581497,-46.70738708,sao paulo,SP
2913,-23.50406152,-46.71277669,sao paulo,SP
2914,-23.50344163,-46.70945486,sao paulo,SP
2915,-23.50200741,-46.70068734,sao paulo,SP
2916,-23.49477648,-46.71424301,sao paulo,SP
2917,-23.49765225,-46.71332935,sao paulo,SP
2918,-23.49554085,-46.71710177,sao paulo,SP
2919,-23.49351389,-46.71749493,sao paulo,SP
2920,-23.48997628,-46.72118044,sao paulo,SP
2921,-23.48887602,-46.7238941,sao paulo,SP
2924,-23.49992046,-46.70689174,sao paulo,SP
2925,-23.5022659,-46.69773043,sao paulo,SP
2926,-23.49989848,-46.7011699,sao paulo,SP
2927,-23.49777948,-46.70445187,sao paulo,SP
2928,-23.49490464,-46.70325331,sao paulo,SP
2929,-23.49278867,-46.70629198,sao paulo,SP
2930,-23.49082739,-46.70837041,sao paulo,SP
2931,-23.49763795,-46.70902308,sao paulo,SP
2932,-23.49068424,-46.71105463,sao paulo,SP
2933,-23.49330198,-46.71298059,sao paulo,SP
2934,-23.48715376,-46.704039,sao paulo,SP
2935,-23.48861661,-46.71636653,sao paulo,SP
2936,-23.48555691,-46.71804038,sao paulo,SP
2937,-23.48442049,-46.72117437,sao paulo,SP
2938,-23.45342843,-46.72082833,sao paulo,SP
2939,-23.4842418,-46.72931227,sao paulo,SP
2940,-23.48085855,-46.72313177,sao paulo,SP
2941,-23.47875552,-46.72301715,sao paulo,SP
2942,-23.47611083,-46.72274899,sao paulo,SP
2943,-23.47680108,-46.724758,sao paulo,SP
2944,-23.47531462,-46.72610203,sao paulo,SP
2945,-23.48336238,-46.72654242,sao paulo,SP
2950,-23.47854283,-46.71875597,sao paulo,SP
2951,-23.47323216,-46.72182347,sao paulo,SP
2952,-23.47084802,-46.71682846,sao paulo,SP
2955,-23.46798089,-46.72057201,sao paulo,SP
2956,-23.46745507,-46.72280827,sao paulo,SP
2957,-23.46738422,-46.72311099,sao paulo,SP
2959,-23.49269982,-46.70030624,sao paulo,SP
2960,-23.49592201,-46.70146901,sao paulo,SP
2961,-23.49198693,-46.69942482,sao paulo,SP
2962,-23.48967732,-46.70268638,sao paulo,SP
2963,-23.48718835,-46.69966864,sao paulo,SP
2964,-23.48551451,-46.70578634,sao paulo,SP
2965,-23.48346183,-46.70527367,sao paulo,SP
2966,-23.47132225,-46.70944118,sao paulo,SP
2967,-23.48120127,-46.70405051,sao paulo,SP
2968,-23.47792849,-46.70836333,sao paulo,SP
2969,-23.48519537,-46.71343879,sao paulo,SP
2970,-23.48281324,-46.71509477,sao paulo,SP
2971,-23.4863894,-46.71073145,sao paulo,SP
2972,-23.48085591,-46.71032357,sao paulo,SP
2975,-23.4783727,-46.71131294,sao paulo,SP
2976,-23.47582296,-46.71559588,sao paulo,SP
2977,-23.47133338,-46.71370101,sao paulo,SP
2978,-23.47390996,-46.7071633,sao paulo,SP
2979,-23.47578087,-46.70812005,sao paulo,SP
2981,-23.45962614,-46.71721067,sao paulo,SP
2982,-23.45350874,-46.71587072,sao paulo,SP
2983,-23.45011953,-46.71823497,sao paulo,SP
2984,-23.44585316,-46.72047933,sao paulo,SP
2985,-23.44152108,-46.71946826,sao paulo,SP
2986,-23.43441802,-46.7146374,sao paulo,SP
2987,-23.4297409,-46.71444119,sao paulo,SP
2988,-23.60844355,-46.74037146,são paulo,SP
2989,-23.43276717,-46.72082833,sao paulo,SP
2990,-23.43037561,-46.72737847,sao paulo,SP
2991,-23.4357023,-46.72743954,sao paulo,SP
2992,-23.44892457,-46.72902411,sao paulo,SP
2993,-23.45453047,-46.73172461,sao paulo,SP
2994,-23.45735802,-46.73519717,sao paulo,SP
2995,-23.4462818,-46.74005563,sao paulo,SP
2996,-23.44305927,-46.73831933,sao paulo,SP
2997,-23.50687028,-46.68831602,sao paulo,SP
2998,-23.44083093,-46.72777565,sao paulo,SP
3001,-23.54138388,-46.61404945,sao paulo,SP
3002,-23.54682751,-46.62370871,sao paulo,SP
3003,-23.54550997,-46.6238525,sao paulo,SP
3004,-23.54399298,-46.62208628,sao paulo,SP
3005,-23.54280102,-46.62515144,sao paulo,SP
3006,-23.5415985,-46.62414669,sao paulo,SP
3007,-23.5413452,-46.62688547,sao paulo,SP
3008,-23.5422878,-46.62054933,sao paulo,SP
3009,-23.53612775,-46.62045099,sao paulo,SP
3010,-23.53716455,-46.61870344,sao paulo,SP
3011,-23.5385395,-46.61693876,sao paulo,SP
3012,-23.54039924,-46.61626887,sao paulo,SP
3013,-23.53571933,-46.61535531,sao paulo,SP
3014,-23.53881675,-46.6045153,sao paulo,SP
3015,-23.53718574,-46.59403568,sao paulo,SP
3016,-23.53780631,-46.61452224,sao paulo,SP
3017,-23.5371634,-46.61070457,sao paulo,SP
3018,-23.53182045,-46.61097274,sao paulo,SP
3019,-23.53634524,-46.60467046,sao paulo,SP
3020,-23.5335022,-46.60253612,sao paulo,SP
3021,-23.53063785,-46.60100455,sao paulo,SP
3022,-23.5254136,-46.6050906,sao paulo,SP
3023,-23.5313183,-46.61087304,sao paulo,SP
3024,-23.53038408,-46.60985285,sao paulo,SP
3025,-23.5357515,-46.60934396,sao paulo,SP
3026,-23.53068799,-46.61051801,sao paulo,SP
3027,-23.53441852,-46.61358513,sao paulo,SP
3028,-23.52758389,-46.6125628,sao paulo,SP
3029,-23.52975504,-46.61758377,sao paulo,SP
3030,-23.52698413,-46.61866348,sao paulo,SP
3031,-23.53264406,-46.62071848,sao paulo,SP
3032,-23.53093852,-46.6214943,sao paulo,SP
3033,-23.52993694,-46.62411387,sao paulo,SP
3034,-23.52249521,-46.61693905,sao paulo,SP
3035,-23.52539316,-46.614221,sao paulo,SP
3036,-23.51964923,-46.61859872,são paulo,SP
3040,-23.550246,-46.62253646,sao paulo,SP
3041,-23.54949637,-46.61983619,sao paulo,SP
3042,-23.54762494,-46.61936765,sao paulo,SP
3043,-23.54662836,-46.61758661,sao paulo,SP
3044,-23.55168968,-46.62076351,sao paulo,SP
3045,-23.53917042,-46.59521249,sao paulo,SP
3046,-23.54434249,-46.61561991,sao paulo,SP
3047,-23.54115695,-46.6031296,sao paulo,SP
3050,-23.54363629,-46.61253909,sao paulo,SP
3051,-23.54573232,-46.60870239,sao paulo,SP
3052,-23.54054586,-46.60696805,sao paulo,SP
3053,-23.54452855,-46.60721815,sao paulo,SP
3054,-23.54256561,-46.60431452,sao paulo,SP
3055,-23.54008406,-46.60025393,sao paulo,SP
3057,-23.54013115,-46.59570499,sao paulo,SP
3058,-23.53922406,-46.59143579,sao paulo,SP
3059,-23.53997229,-46.59158119,sao paulo,SP
3060,-23.53807734,-46.58729147,sao paulo,SP
3061,-23.54104003,-46.58425452,sao paulo,SP
3062,-23.54074586,-46.58980982,sao paulo,SP
3063,-23.53045367,-46.55620021,sao paulo,SP
3064,-23.53348844,-46.56495415,sao paulo,SP
3065,-23.53660279,-46.57921229,sao paulo,SP
3066,-23.53738473,-46.57701985,sao paulo,SP
3067,-23.537673,-46.57362198,sao paulo,SP
3068,-23.53685196,-46.56762247,sao paulo,SP
3069,-23.53543121,-46.56504121,sao paulo,SP
3070,-23.53841694,-46.56931533,sao paulo,SP
3071,-23.53410716,-46.56154451,sao paulo,SP
3072,-23.53409172,-46.55545913,sao paulo,SP
3073,-23.53147593,-46.55538884,sao paulo,SP
3074,-23.52676446,-46.56600248,sao paulo,SP
3076,-23.53783261,-46.58204797,sao paulo,SP
3077,-23.53194197,-46.58144783,sao paulo,SP
3080,-23.53294108,-46.57803969,sao paulo,SP
3081,-23.53029312,-46.57565256,sao paulo,SP
3084,-23.53404137,-46.5704887,sao paulo,SP
3085,-23.53346515,-46.56795118,sao paulo,SP
3086,-23.52968923,-46.56692372,sao paulo,SP
3087,-23.5308242,-46.56455175,sao paulo,SP
3088,-23.52731184,-46.56207954,sao paulo,SP
3089,-23.53051523,-46.56087495,sao paulo,SP
3090,-23.52810086,-46.55822429,sao paulo,SP
3101,-23.55227961,-46.61359175,sao paulo,SP
3102,-23.55270144,-46.62184286,sao paulo,SP
3103,-23.5541863,-46.6095376,sao paulo,SP
3104,-23.5542285,-46.613907,sao paulo,SP
3105,-23.5554745,-46.6198022,sao paulo,SP
3106,-23.55632855,-46.61484562,sao paulo,SP
